Name	Length
Zm00001eb136320_T001	270
Zm00001eb136330_T002	2641
Zm00001eb136340_T001	1440
Zm00001eb136350_T001	2781
Zm00001eb136360_T005	1950
Zm00001eb136370_T001	923
Zm00001eb136380_T001	423
Zm00001eb136390_T001	1301
Zm00001eb136420_T001	417
Zm00001eb136430_T001	860
Zm00001eb136440_T001	429
Zm00001eb136450_T002	2338
Zm00001eb136460_T001	1914
Zm00001eb136470_T001	2138
Zm00001eb136480_T001	796
Zm00001eb136490_T001	2495
Zm00001eb136500_T001	850
Zm00001eb136510_T001	603
Zm00001eb136520_T001	228
Zm00001eb136530_T001	1008
Zm00001eb136540_T001	3921
Zm00001eb136550_T001	879
Zm00001eb136560_T001	636
Zm00001eb136570_T001	568
Zm00001eb136580_T001	339
Zm00001eb136600_T001	282
Zm00001eb136610_T001	966
Zm00001eb136620_T001	1224
Zm00001eb136630_T001	853
Zm00001eb136640_T001	1323
Zm00001eb136650_T001	1571
Zm00001eb136660_T001	234
Zm00001eb136670_T001	348
Zm00001eb136680_T001	1517
Zm00001eb136690_T001	1052
Zm00001eb136700_T001	805
Zm00001eb136710_T004	1571
Zm00001eb136720_T001	1330
Zm00001eb136730_T001	1305
Zm00001eb136740_T001	285
Zm00001eb136750_T001	1091
Zm00001eb136760_T001	1422
Zm00001eb136770_T001	4519
Zm00001eb136780_T002	528
Zm00001eb136790_T001	3336
Zm00001eb136810_T001	930
Zm00001eb136820_T001	408
Zm00001eb136830_T001	695
Zm00001eb136840_T002	2912
Zm00001eb136860_T002	5342
Zm00001eb136870_T001	519
Zm00001eb136880_T001	1760
Zm00001eb136890_T002	863
Zm00001eb136900_T001	1347
Zm00001eb136910_T001	2691
Zm00001eb136920_T001	812
Zm00001eb136930_T001	237
Zm00001eb136940_T001	2944
Zm00001eb136950_T001	1064
Zm00001eb136960_T002	2106
Zm00001eb136970_T001	1329
Zm00001eb136980_T001	816
Zm00001eb137000_T002	2722
Zm00001eb137010_T001	1266
Zm00001eb137020_T002	1973
Zm00001eb137030_T001	982
Zm00001eb137040_T002	1485
Zm00001eb137050_T001	608
Zm00001eb137060_T001	995
Zm00001eb137070_T001	513
Zm00001eb137080_T001	2316
Zm00001eb137090_T001	2358
Zm00001eb137100_T001	2330
Zm00001eb137110_T002	2222
Zm00001eb137120_T001	2425
Zm00001eb137130_T001	434
Zm00001eb137140_T001	3834
Zm00001eb137150_T001	1867
Zm00001eb137160_T001	438
Zm00001eb137170_T003	4319
Zm00001eb137180_T002	2613
Zm00001eb137200_T001	2874
Zm00001eb137210_T001	387
Zm00001eb137220_T001	862
Zm00001eb137230_T001	519
Zm00001eb137240_T001	584
Zm00001eb137250_T001	246
Zm00001eb137260_T001	456
Zm00001eb137270_T001	291
Zm00001eb137280_T001	628
Zm00001eb137290_T001	3832
Zm00001eb137300_T001	702
Zm00001eb137310_T001	1732
Zm00001eb137320_T001	941
Zm00001eb137340_T001	2111
Zm00001eb137350_T001	447
Zm00001eb137360_T001	516
Zm00001eb137370_T001	1037
Zm00001eb137380_T002	789
Zm00001eb137390_T001	1518
Zm00001eb137400_T001	321
Zm00001eb137410_T001	899
Zm00001eb137420_T001	1209
Zm00001eb137430_T001	930
Zm00001eb137440_T001	537
Zm00001eb137460_T001	898
Zm00001eb137470_T002	633
Zm00001eb137480_T003	1766
Zm00001eb137490_T001	421
Zm00001eb137500_T001	1141
Zm00001eb137510_T001	698
Zm00001eb137520_T001	540
Zm00001eb137530_T001	1654
Zm00001eb137540_T001	1705
Zm00001eb137550_T001	1155
Zm00001eb137560_T001	745
Zm00001eb137570_T002	1838
Zm00001eb137580_T001	710
Zm00001eb137590_T001	1547
Zm00001eb137600_T003	1296
Zm00001eb137610_T003	2138
Zm00001eb137620_T001	1238
Zm00001eb137630_T001	418
Zm00001eb137660_T001	943
Zm00001eb137670_T001	787
Zm00001eb137680_T002	2516
Zm00001eb137700_T001	1227
Zm00001eb137710_T001	2409
Zm00001eb137720_T001	2542
Zm00001eb137730_T002	2465
Zm00001eb137740_T002	982
Zm00001eb137750_T001	3817
Zm00001eb137760_T001	4779
Zm00001eb137770_T001	324
Zm00001eb137780_T002	2181
Zm00001eb137800_T001	3216
Zm00001eb137810_T001	2526
Zm00001eb137820_T003	2062
Zm00001eb137840_T001	896
Zm00001eb137850_T001	1285
Zm00001eb137860_T001	1834
Zm00001eb137870_T001	3065
Zm00001eb137880_T001	1577
Zm00001eb137890_T001	968
Zm00001eb137900_T001	3026
Zm00001eb137910_T001	540
Zm00001eb137920_T001	999
Zm00001eb137930_T002	1498
Zm00001eb137950_T001	661
Zm00001eb137960_T003	836
Zm00001eb137980_T001	777
Zm00001eb137990_T001	991
Zm00001eb138000_T003	992
Zm00001eb138020_T001	795
Zm00001eb138030_T001	408
Zm00001eb138040_T001	2226
Zm00001eb138050_T001	1911
Zm00001eb138060_T001	390
Zm00001eb138070_T002	1904
Zm00001eb138080_T001	974
Zm00001eb138090_T001	1326
Zm00001eb138100_T003	2475
Zm00001eb138110_T005	1231
Zm00001eb138120_T003	956
Zm00001eb138130_T001	4465
Zm00001eb138150_T001	1044
Zm00001eb138170_T001	2742
Zm00001eb138180_T001	554
Zm00001eb138190_T001	1686
Zm00001eb138200_T001	1497
Zm00001eb138210_T005	1755
Zm00001eb138230_T001	1173
Zm00001eb138240_T001	3279
Zm00001eb138250_T001	1838
Zm00001eb138260_T001	1828
Zm00001eb138270_T001	1391
Zm00001eb138280_T001	1209
Zm00001eb138290_T002	2360
Zm00001eb138300_T002	1347
Zm00001eb138310_T001	3403
Zm00001eb138330_T002	1515
Zm00001eb138340_T001	2156
Zm00001eb138350_T001	2129
Zm00001eb138360_T001	1154
Zm00001eb138370_T002	1889
Zm00001eb138380_T001	1369
Zm00001eb138390_T001	1285
Zm00001eb138400_T001	840
Zm00001eb138410_T003	2111
Zm00001eb138420_T001	5399
Zm00001eb138430_T001	2186
Zm00001eb138450_T004	2110
Zm00001eb138460_T001	870
Zm00001eb138480_T001	983
Zm00001eb138490_T001	573
Zm00001eb138500_T001	1406
Zm00001eb138510_T001	1280
Zm00001eb138530_T001	369
Zm00001eb138540_T001	344
Zm00001eb138550_T001	2618
Zm00001eb138570_T002	801
Zm00001eb138580_T001	780
Zm00001eb138590_T001	3869
Zm00001eb138600_T001	915
Zm00001eb138610_T001	757
Zm00001eb138620_T001	1002
Zm00001eb138630_T002	2187
Zm00001eb138640_T001	1216
Zm00001eb138650_T001	1206
Zm00001eb138660_T001	549
Zm00001eb138670_T001	2258
Zm00001eb138680_T003	1535
Zm00001eb138690_T001	1356
Zm00001eb138700_T001	1597
Zm00001eb138710_T001	1996
Zm00001eb138720_T001	657
Zm00001eb138730_T001	2837
Zm00001eb138740_T001	927
Zm00001eb138750_T005	1820
Zm00001eb138760_T001	321
Zm00001eb138770_T001	357
Zm00001eb138780_T001	853
Zm00001eb138790_T001	2597
Zm00001eb138800_T002	2159
Zm00001eb138810_T001	468
Zm00001eb138820_T001	1887
Zm00001eb138830_T002	4008
Zm00001eb138840_T001	1893
Zm00001eb138850_T001	2577
Zm00001eb138860_T001	506
Zm00001eb138870_T001	1306
Zm00001eb138890_T001	300
Zm00001eb138900_T001	862
Zm00001eb138910_T001	1422
Zm00001eb138920_T001	1078
Zm00001eb138930_T004	1571
Zm00001eb138940_T001	1654
Zm00001eb138950_T002	1502
Zm00001eb138960_T001	1121
Zm00001eb138970_T002	3976
Zm00001eb138980_T001	1953
Zm00001eb138990_T001	647
Zm00001eb139000_T001	504
Zm00001eb139010_T004	2267
Zm00001eb139040_T001	1728
Zm00001eb139050_T002	2680
Zm00001eb139060_T001	2601
Zm00001eb139070_T001	3008
Zm00001eb139090_T001	952
Zm00001eb139110_T002	4270
Zm00001eb139120_T001	1518
Zm00001eb139130_T001	3856
Zm00001eb139140_T001	1457
Zm00001eb139160_T003	2034
Zm00001eb139170_T001	1701
Zm00001eb139180_T001	1049
Zm00001eb139200_T001	987
Zm00001eb139210_T001	966
Zm00001eb139220_T001	465
Zm00001eb139230_T001	446
Zm00001eb139240_T001	555
Zm00001eb139250_T003	8242
Zm00001eb139260_T001	1135
Zm00001eb139270_T001	3681
Zm00001eb139280_T001	564
Zm00001eb139290_T001	873
Zm00001eb139300_T001	537
Zm00001eb139320_T001	537
Zm00001eb139330_T001	501
Zm00001eb139340_T001	306
Zm00001eb139350_T001	2463
Zm00001eb139370_T001	1215
Zm00001eb139380_T001	2071
Zm00001eb139390_T001	424
Zm00001eb139400_T003	2674
Zm00001eb139410_T004	3425
Zm00001eb139420_T001	2020
Zm00001eb139430_T001	4055
Zm00001eb139440_T001	297
Zm00001eb139450_T001	595
Zm00001eb139460_T002	2160
Zm00001eb139470_T001	1479
Zm00001eb139480_T001	1908
Zm00001eb139490_T001	675
Zm00001eb139500_T001	582
Zm00001eb139510_T001	1110
Zm00001eb139520_T002	3509
Zm00001eb139550_T002	536
Zm00001eb139560_T001	869
Zm00001eb139570_T001	769
Zm00001eb139590_T001	739
Zm00001eb139600_T001	1062
Zm00001eb139610_T001	856
Zm00001eb139620_T001	1548
Zm00001eb139630_T001	444
Zm00001eb139640_T001	963
Zm00001eb139650_T001	3194
Zm00001eb139660_T001	3651
Zm00001eb139670_T002	3107
Zm00001eb139680_T001	1784
Zm00001eb139690_T001	4975
Zm00001eb139700_T004	2006
Zm00001eb139710_T003	889
Zm00001eb139720_T002	2920
Zm00001eb139730_T001	937
Zm00001eb139740_T002	2090
Zm00001eb139750_T002	5073
Zm00001eb139760_T004	1997
Zm00001eb139770_T001	1749
Zm00001eb139780_T002	1211
Zm00001eb139790_T002	1832
Zm00001eb139800_T001	1590
Zm00001eb139810_T001	1339
Zm00001eb139820_T001	856
Zm00001eb139830_T001	1134
Zm00001eb139840_T004	1219
Zm00001eb139850_T002	1895
Zm00001eb139860_T002	832
Zm00001eb139870_T001	1921
Zm00001eb139880_T003	1052
Zm00001eb139890_T002	2117
Zm00001eb139900_T001	833
Zm00001eb139910_T001	915
Zm00001eb139920_T001	2623
Zm00001eb139930_T001	1018
Zm00001eb139940_T001	1767
Zm00001eb139950_T001	323
Zm00001eb139960_T001	782
Zm00001eb139970_T001	861
Zm00001eb139980_T004	1834
Zm00001eb139990_T001	2421
Zm00001eb140000_T001	1311
Zm00001eb140010_T001	1300
Zm00001eb140020_T001	1599
Zm00001eb140030_T001	2467
Zm00001eb140040_T001	1804
Zm00001eb140050_T001	3689
Zm00001eb140060_T001	1346
Zm00001eb140070_T001	940
Zm00001eb140080_T001	1761
Zm00001eb140090_T002	2204
Zm00001eb140100_T002	5509
Zm00001eb140110_T001	691
Zm00001eb140120_T001	495
Zm00001eb140130_T001	3003
Zm00001eb140150_T001	303
Zm00001eb140160_T001	1553
Zm00001eb140180_T001	2104
Zm00001eb140200_T001	573
Zm00001eb140210_T002	1294
Zm00001eb140230_T001	3221
Zm00001eb140250_T001	213
Zm00001eb140260_T001	1183
Zm00001eb140270_T001	927
Zm00001eb140280_T001	1010
Zm00001eb140290_T001	857
Zm00001eb140300_T001	312
Zm00001eb140310_T001	590
Zm00001eb140320_T001	2059
Zm00001eb140330_T001	1121
Zm00001eb140340_T001	2162
Zm00001eb140360_T001	715
Zm00001eb140370_T002	2165
Zm00001eb140380_T001	2347
Zm00001eb140390_T002	6330
Zm00001eb140400_T001	546
Zm00001eb140410_T001	3224
Zm00001eb140420_T002	2686
Zm00001eb140430_T001	1828
Zm00001eb140440_T001	2920
Zm00001eb140450_T002	1718
Zm00001eb140460_T001	1371
Zm00001eb140470_T001	2995
Zm00001eb140480_T002	1973
Zm00001eb140490_T002	1673
Zm00001eb140500_T003	4061
Zm00001eb140510_T001	531
Zm00001eb140520_T001	1911
Zm00001eb140530_T005	1634
Zm00001eb140540_T001	1937
Zm00001eb140550_T001	4674
Zm00001eb140560_T001	4241
Zm00001eb140570_T001	2136
Zm00001eb140580_T001	1550
Zm00001eb140590_T001	2207
Zm00001eb140600_T001	1124
Zm00001eb140610_T001	1349
Zm00001eb140620_T001	1993
Zm00001eb140630_T001	3262
Zm00001eb140640_T001	1405
Zm00001eb140660_T001	1039
Zm00001eb140670_T001	1026
Zm00001eb140680_T001	849
Zm00001eb140690_T001	1072
Zm00001eb140700_T002	1930
Zm00001eb140710_T001	396
Zm00001eb140720_T001	3900
Zm00001eb140730_T001	1972
Zm00001eb140740_T001	2344
Zm00001eb140750_T001	777
Zm00001eb140760_T001	1101
Zm00001eb140770_T001	492
Zm00001eb140780_T001	1005
Zm00001eb140790_T001	4012
Zm00001eb140800_T001	1740
Zm00001eb140810_T001	354
Zm00001eb140820_T001	4473
Zm00001eb140840_T002	826
Zm00001eb140880_T001	627
Zm00001eb140890_T002	4188
Zm00001eb140910_T003	1786
Zm00001eb140930_T001	2196
Zm00001eb140940_T001	1377
Zm00001eb140970_T002	2697
Zm00001eb140980_T001	1472
Zm00001eb140990_T003	1372
Zm00001eb141000_T001	2507
Zm00001eb141010_T002	1497
Zm00001eb141020_T001	944
Zm00001eb141030_T001	967
Zm00001eb141040_T001	1223
Zm00001eb141050_T001	294
Zm00001eb141060_T001	859
Zm00001eb141080_T002	984
Zm00001eb141090_T001	462
Zm00001eb141100_T001	409
Zm00001eb141120_T001	1272
Zm00001eb141130_T001	1505
Zm00001eb141150_T001	438
Zm00001eb141160_T001	2391
Zm00001eb141180_T001	945
Zm00001eb141190_T001	375
Zm00001eb141200_T001	309
Zm00001eb141210_T001	3531
Zm00001eb141220_T002	1223
Zm00001eb141230_T002	1029
Zm00001eb141250_T001	405
Zm00001eb141260_T001	1502
Zm00001eb141270_T001	1632
Zm00001eb141280_T001	471
Zm00001eb141290_T001	2772
Zm00001eb141300_T001	582
Zm00001eb141310_T001	2275
Zm00001eb141330_T003	2327
Zm00001eb141340_T001	447
Zm00001eb141350_T001	2251
Zm00001eb141360_T002	4634
Zm00001eb141370_T001	1687
Zm00001eb141420_T004	1673
Zm00001eb141430_T001	2155
Zm00001eb141440_T001	915
Zm00001eb141450_T002	1860
Zm00001eb141460_T003	4907
Zm00001eb141470_T001	2286
Zm00001eb141480_T006	1500
Zm00001eb141490_T001	954
Zm00001eb141500_T003	1364
Zm00001eb141510_T002	1436
Zm00001eb141520_T001	1378
Zm00001eb141530_T001	1567
Zm00001eb141540_T001	1289
Zm00001eb141550_T001	779
Zm00001eb141560_T001	1643
Zm00001eb141570_T001	2406
Zm00001eb141580_T001	2256
Zm00001eb141590_T001	333
Zm00001eb141600_T001	667
Zm00001eb141610_T002	2277
Zm00001eb141620_T001	471
Zm00001eb141630_T001	726
Zm00001eb141640_T002	753
Zm00001eb141650_T001	727
Zm00001eb141660_T001	342
Zm00001eb141670_T001	1089
Zm00001eb141680_T001	474
Zm00001eb141690_T001	3683
Zm00001eb141700_T001	909
Zm00001eb141710_T001	2616
Zm00001eb141720_T001	716
Zm00001eb141730_T001	651
Zm00001eb141740_T001	708
Zm00001eb141750_T001	282
Zm00001eb141760_T001	237
Zm00001eb141770_T001	650
Zm00001eb141780_T001	663
Zm00001eb141790_T001	282
Zm00001eb141800_T001	456
Zm00001eb141810_T001	1065
Zm00001eb141820_T001	789
Zm00001eb141830_T001	750
Zm00001eb141840_T001	456
Zm00001eb141850_T001	663
Zm00001eb141860_T001	789
Zm00001eb141870_T001	910
Zm00001eb141880_T001	1560
Zm00001eb141890_T002	2005
Zm00001eb141900_T001	2381
Zm00001eb141910_T001	786
Zm00001eb141920_T002	1730
Zm00001eb141930_T001	2090
Zm00001eb141940_T002	2418
Zm00001eb141950_T004	1209
Zm00001eb141960_T001	336
Zm00001eb141970_T001	603
Zm00001eb141980_T001	2759
Zm00001eb141990_T003	2884
Zm00001eb142000_T001	1647
Zm00001eb142010_T003	1529
Zm00001eb142020_T001	2172
Zm00001eb142030_T001	1035
Zm00001eb142040_T001	354
Zm00001eb142050_T001	933
Zm00001eb142060_T001	2679
Zm00001eb142070_T001	311
Zm00001eb142080_T001	675
Zm00001eb142090_T001	1184
Zm00001eb142100_T001	754
Zm00001eb142110_T001	636
Zm00001eb142120_T001	426
Zm00001eb142130_T001	1090
Zm00001eb142140_T001	1125
Zm00001eb142150_T001	1047
Zm00001eb142160_T001	1012
Zm00001eb142170_T001	1257
Zm00001eb142180_T004	4311
Zm00001eb142190_T002	2054
Zm00001eb142200_T002	1469
Zm00001eb142210_T001	1876
Zm00001eb142220_T001	1303
Zm00001eb142230_T001	826
Zm00001eb142240_T001	1746
Zm00001eb142250_T002	1899
Zm00001eb142260_T001	489
Zm00001eb142270_T001	454
Zm00001eb142280_T001	438
Zm00001eb142290_T001	499
Zm00001eb142300_T003	1373
Zm00001eb142310_T001	3023
Zm00001eb142330_T001	675
Zm00001eb142340_T001	1094
Zm00001eb142350_T001	1238
Zm00001eb142360_T001	1271
Zm00001eb142370_T001	2898
Zm00001eb142400_T001	2375
Zm00001eb142410_T001	846
Zm00001eb142420_T004	1868
Zm00001eb142430_T005	2773
Zm00001eb142440_T001	1049
Zm00001eb142450_T002	1968
Zm00001eb142460_T003	2255
Zm00001eb142470_T001	276
Zm00001eb142480_T001	1393
Zm00001eb142490_T001	2225
Zm00001eb142500_T001	2246
Zm00001eb142510_T002	2119
Zm00001eb142530_T001	2017
Zm00001eb142540_T001	2951
Zm00001eb142560_T001	2925
Zm00001eb142570_T001	2910
Zm00001eb142580_T004	1264
Zm00001eb142600_T001	2035
Zm00001eb142610_T001	2492
Zm00001eb142620_T001	1173
Zm00001eb142630_T002	1273
Zm00001eb142640_T001	2574
Zm00001eb142650_T001	606
Zm00001eb142660_T001	489
Zm00001eb142670_T001	435
Zm00001eb142680_T001	1731
Zm00001eb142690_T001	569
Zm00001eb142700_T001	1147
Zm00001eb142710_T002	1852
Zm00001eb142720_T003	1964
Zm00001eb142730_T001	1814
Zm00001eb142740_T002	1382
Zm00001eb142750_T001	2153
Zm00001eb142760_T002	1741
Zm00001eb142770_T002	3449
Zm00001eb142790_T001	1256
Zm00001eb142800_T001	1741
Zm00001eb142810_T001	1465
Zm00001eb142820_T002	2082
Zm00001eb142830_T002	2132
Zm00001eb142840_T001	764
Zm00001eb142850_T001	1531
Zm00001eb142870_T001	467
Zm00001eb142880_T001	330
Zm00001eb142890_T001	381
Zm00001eb142900_T001	333
Zm00001eb142910_T001	528
Zm00001eb142930_T001	561
Zm00001eb142940_T001	2177
Zm00001eb142950_T002	1968
Zm00001eb142960_T001	2033
Zm00001eb142980_T002	1595
Zm00001eb142990_T001	1034
Zm00001eb143000_T001	1057
Zm00001eb143020_T001	1902
Zm00001eb143030_T001	375
Zm00001eb143040_T001	303
Zm00001eb143050_T001	5139
Zm00001eb143060_T002	3779
Zm00001eb143070_T001	2353
Zm00001eb143080_T001	1209
Zm00001eb143090_T001	511
Zm00001eb143110_T001	2798
Zm00001eb143120_T001	267
Zm00001eb143130_T001	818
Zm00001eb143140_T001	2047
Zm00001eb143150_T001	1703
Zm00001eb143170_T001	1191
Zm00001eb143180_T002	3432
Zm00001eb143190_T001	615
Zm00001eb143200_T004	2080
Zm00001eb143210_T003	3362
Zm00001eb143220_T001	1110
Zm00001eb143230_T005	1546
Zm00001eb143240_T003	3238
Zm00001eb143250_T001	282
Zm00001eb143260_T001	826
Zm00001eb143270_T001	1257
Zm00001eb143280_T001	1137
Zm00001eb143290_T001	1945
Zm00001eb143300_T001	1893
Zm00001eb143310_T004	1700
Zm00001eb143320_T001	1969
Zm00001eb143330_T001	612
Zm00001eb143340_T001	1632
Zm00001eb143350_T001	1749
Zm00001eb143360_T001	3824
Zm00001eb143370_T001	2328
Zm00001eb143390_T002	1630
Zm00001eb143400_T001	1512
Zm00001eb143410_T001	1240
Zm00001eb143420_T003	5299
Zm00001eb143430_T001	1776
Zm00001eb143440_T001	343
Zm00001eb143450_T001	2438
Zm00001eb143460_T002	1943
Zm00001eb143470_T001	573
Zm00001eb143480_T002	3790
Zm00001eb143500_T001	905
Zm00001eb143510_T001	1002
Zm00001eb143520_T002	2462
Zm00001eb143530_T001	711
Zm00001eb143540_T001	1303
Zm00001eb143550_T002	2200
Zm00001eb143560_T001	2580
Zm00001eb143570_T001	846
Zm00001eb143580_T001	801
Zm00001eb143590_T001	715
Zm00001eb143600_T001	321
Zm00001eb143610_T001	1032
Zm00001eb143620_T001	1258
Zm00001eb143640_T002	1933
Zm00001eb143650_T001	1070
Zm00001eb143660_T005	1703
Zm00001eb143670_T001	3184
Zm00001eb143680_T001	509
Zm00001eb143690_T001	2611
Zm00001eb143700_T003	2866
Zm00001eb143710_T001	2613
Zm00001eb143720_T003	1923
Zm00001eb143730_T001	822
Zm00001eb143740_T001	1255
Zm00001eb143750_T001	997
Zm00001eb143770_T001	600
Zm00001eb143780_T001	966
Zm00001eb143790_T005	1710
Zm00001eb143800_T001	1275
Zm00001eb143820_T001	1177
Zm00001eb143840_T001	609
Zm00001eb143850_T004	2502
Zm00001eb143860_T001	993
Zm00001eb143870_T001	537
Zm00001eb143880_T002	1720
Zm00001eb143890_T004	1818
Zm00001eb143900_T001	615
Zm00001eb143910_T001	1592
Zm00001eb143920_T001	1266
Zm00001eb143930_T003	1648
Zm00001eb143940_T001	438
Zm00001eb143950_T005	5602
Zm00001eb143960_T001	1378
Zm00001eb143970_T001	3565
Zm00001eb143980_T001	3100
Zm00001eb143990_T002	1826
Zm00001eb144000_T002	2308
Zm00001eb144010_T002	3401
Zm00001eb144080_T001	1899
Zm00001eb144100_T001	830
Zm00001eb144120_T001	1575
Zm00001eb144130_T001	1701
Zm00001eb144140_T001	2687
Zm00001eb144160_T001	1107
Zm00001eb144170_T001	3565
Zm00001eb144180_T001	521
Zm00001eb144210_T001	2665
Zm00001eb144220_T001	3070
Zm00001eb144240_T002	1676
Zm00001eb144250_T004	885
Zm00001eb144260_T001	1387
Zm00001eb144270_T001	3280
Zm00001eb144280_T002	2159
Zm00001eb144290_T001	2113
Zm00001eb144300_T004	2899
Zm00001eb144310_T001	4326
Zm00001eb144320_T001	834
Zm00001eb144330_T001	1733
Zm00001eb144340_T001	750
Zm00001eb144350_T004	2385
Zm00001eb144360_T001	2190
Zm00001eb144370_T002	2598
Zm00001eb144400_T001	881
Zm00001eb144410_T002	1767
Zm00001eb144420_T002	2195
Zm00001eb144430_T001	3877
Zm00001eb144440_T001	1242
Zm00001eb144450_T002	1739
Zm00001eb144460_T001	657
Zm00001eb144480_T001	3509
Zm00001eb144490_T001	1110
Zm00001eb144500_T002	2168
Zm00001eb144510_T001	2840
Zm00001eb144520_T002	1894
Zm00001eb144530_T002	2498
Zm00001eb144540_T001	1899
Zm00001eb144560_T002	2924
Zm00001eb144570_T001	1588
Zm00001eb144580_T001	1051
Zm00001eb144590_T001	2734
Zm00001eb144600_T003	4449
Zm00001eb144610_T001	3586
Zm00001eb144620_T001	461
Zm00001eb144630_T001	2312
Zm00001eb144640_T001	2220
Zm00001eb144650_T002	1037
Zm00001eb144660_T001	677
Zm00001eb144670_T002	1436
Zm00001eb144680_T002	1386
Zm00001eb144690_T001	696
Zm00001eb144700_T001	786
Zm00001eb144710_T001	414
Zm00001eb144720_T001	1702
Zm00001eb144730_T003	2159
Zm00001eb144740_T003	2842
Zm00001eb144750_T001	1176
Zm00001eb144760_T001	1452
Zm00001eb144770_T001	2558
Zm00001eb144790_T001	485
Zm00001eb144800_T001	992
Zm00001eb144810_T002	3629
Zm00001eb144820_T001	270
Zm00001eb144840_T001	1390
Zm00001eb144850_T001	512
Zm00001eb144860_T001	908
Zm00001eb144870_T001	1089
Zm00001eb144880_T002	1682
Zm00001eb144890_T001	790
Zm00001eb144900_T001	892
Zm00001eb144910_T001	1698
Zm00001eb144920_T001	1477
Zm00001eb144930_T002	2969
Zm00001eb144940_T001	1173
Zm00001eb144950_T001	228
Zm00001eb144960_T001	2889
Zm00001eb144980_T001	2844
Zm00001eb144990_T001	628
Zm00001eb145000_T001	348
Zm00001eb145010_T001	1521
Zm00001eb145020_T001	417
Zm00001eb145030_T002	2208
Zm00001eb145040_T001	917
Zm00001eb145050_T003	2281
Zm00001eb145060_T001	663
Zm00001eb145070_T001	627
Zm00001eb145080_T002	1722
Zm00001eb145090_T002	1394
Zm00001eb145100_T001	1731
Zm00001eb145110_T001	1549
Zm00001eb145120_T002	810
Zm00001eb145130_T001	414
Zm00001eb145140_T002	4119
Zm00001eb145150_T001	1553
Zm00001eb145160_T001	567
Zm00001eb145170_T001	867
Zm00001eb145180_T001	960
Zm00001eb145190_T001	756
Zm00001eb145200_T001	1191
Zm00001eb145210_T010	1563
Zm00001eb145220_T001	978
Zm00001eb145230_T002	564
Zm00001eb145240_T002	1977
Zm00001eb145270_T001	734
Zm00001eb145290_T001	1092
Zm00001eb145310_T001	900
Zm00001eb145320_T001	2060
Zm00001eb145330_T002	2095
Zm00001eb145340_T002	1984
Zm00001eb145350_T001	1756
Zm00001eb145370_T004	1253
Zm00001eb145380_T003	1250
Zm00001eb145390_T002	1422
Zm00001eb145400_T002	2803
Zm00001eb145420_T001	1807
Zm00001eb145430_T001	885
Zm00001eb145440_T001	1821
Zm00001eb145450_T001	972
Zm00001eb145460_T001	1211
Zm00001eb145470_T001	537
Zm00001eb145480_T001	723
Zm00001eb145490_T001	1756
Zm00001eb145500_T003	2704
Zm00001eb145510_T002	1904
Zm00001eb145520_T001	842
Zm00001eb145530_T002	1317
Zm00001eb145540_T001	1923
Zm00001eb145550_T002	1181
Zm00001eb145560_T001	2532
Zm00001eb145570_T001	2726
Zm00001eb145580_T001	1605
Zm00001eb145600_T002	1516
Zm00001eb145610_T001	1008
Zm00001eb145630_T002	1261
Zm00001eb145640_T001	2939
Zm00001eb145650_T001	952
Zm00001eb145660_T001	1240
Zm00001eb145670_T004	2212
Zm00001eb145680_T001	1302
Zm00001eb145690_T001	1863
Zm00001eb145700_T001	333
Zm00001eb145710_T001	1008
Zm00001eb145720_T002	2987
Zm00001eb145730_T002	2327
Zm00001eb145740_T001	2364
Zm00001eb145750_T001	1127
Zm00001eb145760_T001	616
Zm00001eb145770_T001	2135
Zm00001eb145780_T001	442
Zm00001eb145790_T001	2142
Zm00001eb145800_T001	2479
Zm00001eb145810_T002	2995
Zm00001eb145820_T003	1086
Zm00001eb145830_T001	246
Zm00001eb145840_T001	1056
Zm00001eb145850_T004	2156
Zm00001eb145860_T001	621
Zm00001eb145870_T001	1740
Zm00001eb145880_T001	1905
Zm00001eb145890_T001	4683
Zm00001eb145900_T002	1229
Zm00001eb145910_T001	1466
Zm00001eb145920_T004	2819
Zm00001eb145940_T002	933
Zm00001eb145950_T001	2540
Zm00001eb145960_T003	1164
Zm00001eb145970_T001	3315
Zm00001eb145980_T001	1386
Zm00001eb145990_T001	426
Zm00001eb146000_T001	1560
